,Date,Team,Elo
5781,2012-11-16,ATL,1542.813885377543
5816,2012-11-19,ATL,1550.2626999007437
5834,2012-11-21,ATL,1556.583097928887
5853,2012-11-23,ATL,1558.855333898732
5872,2012-11-24,ATL,1563.5845373015736
5922,2012-11-28,ATL,1572.1136124290824
5944,2012-11-30,ATL,1573.8501909211593
6008,2012-12-05,ATL,1556.0670526771116
6028,2012-12-07,ATL,1563.8712044504339
6059,2012-12-08,ATL,1566.1582084205932
6077,2012-12-10,ATL,1581.2672246749087
6093,2012-12-12,ATL,1575.8079926813243
6112,2012-12-13,ATL,1587.0325265887045
6136,2012-12-15,ATL,1588.3797902295223
6175,2012-12-18,ATL,1573.1633120877436
6194,2012-12-19,ATL,1578.2487099625546
6213,2012-12-21,ATL,1568.3590819021872
6230,2012-12-22,ATL,1557.8227653540787
6268,2012-12-26,ATL,1567.6737025133398
6293,2012-12-28,ATL,1570.7502314841581
6308,2012-12-29,ATL,1576.3318874233025
6341,2012-12-31,ATL,1582.952173016617
6387,2013-01-04,ATL,1574.5991589815353
6402,2013-01-05,ATL,1562.5194116214204
6451,2013-01-08,ATL,1549.1187982645636
6455,2013-01-09,ATL,1538.2457177349165
6480,2013-01-11,ATL,1524.3176989430035
6503,2013-01-12,ATL,1532.1050990096862
6531,2013-01-14,ATL,1517.6554838908426
6556,2013-01-16,ATL,1512.7244456007095
6587,2013-01-18,ATL,1521.0522275173798
6596,2013-01-19,ATL,1514.494679766469
6620,2013-01-21,ATL,1507.503210962064
6643,2013-01-23,ATL,1512.6734059017533
6670,2013-01-25,ATL,1517.7906639985686
6713,2013-01-27,ATL,1525.3065172429704
6742,2013-01-30,ATL,1519.1247136390991
6786,2013-02-02,ATL,1522.9308449625123
6825,2013-02-05,ATL,1512.8312274547677
6844,2013-02-06,ATL,1507.279956340329
6923,2013-02-11,ATL,1517.5803873388757
6941,2013-02-13,ATL,1530.4491749631986
6984,2013-02-20,ATL,1538.6797245590112
7010,2013-02-22,ATL,1529.6118202396572
7035,2013-02-23,ATL,1533.605122796796
7057,2013-02-25,ATL,1544.151192062505
7091,2013-02-27,ATL,1553.3290587510023
7117,2013-03-01,ATL,1565.6835022954763
7147,2013-03-03,ATL,1555.1322673412917
7155,2013-03-04,ATL,1547.543633244896
7172,2013-03-06,ATL,1542.3542965243018
7207,2013-03-08,ATL,1546.3051466330667
7220,2013-03-09,ATL,1540.2514773914224
7265,2013-03-12,ATL,1527.3821779288446
7278,2013-03-13,ATL,1524.3206092332055
7302,2013-03-15,ATL,1532.547952093774
7339,2013-03-17,ATL,1537.351677868128
7348,2013-03-18,ATL,1550.1874921435501
7374,2013-03-20,ATL,1536.7196146633435
7402,2013-03-22,ATL,1542.6481229737142
7431,2013-03-24,ATL,1528.2357634815965
7447,2013-03-25,ATL,1539.5895298201142
7469,2013-03-27,ATL,1533.0572059849576
7497,2013-03-29,ATL,1541.4700171915547
7516,2013-03-30,ATL,1534.5862546133194
7544,2013-04-01,ATL,1537.1444670937094
7564,2013-04-03,ATL,1540.1785340726644
7592,2013-04-05,ATL,1529.12348969773
7625,2013-04-06,ATL,1513.8445787935705
7667,2013-04-10,ATL,1510.5523966354563
7690,2013-04-12,ATL,1521.2237771546502
7754,2013-04-16,ATL,1526.3178369764755
7773,2013-04-17,ATL,1510.9644515891694
7809,2013-10-30,ATL,1506.34564927976
7826,2013-11-01,ATL,1500.0000149154127
7871,2013-11-03,ATL,1506.002406436619
7895,2013-11-05,ATL,1500.501601382136
7917,2013-11-07,ATL,1510.0290004918963
7944,2013-11-09,ATL,1506.2889236893168
7967,2013-11-11,ATL,1509.243461266745
7996,2013-11-13,ATL,1516.5230806101506
8020,2013-11-15,ATL,1505.418579468847
8045,2013-11-16,ATL,1511.3067053374289
8081,2013-11-19,ATL,1525.6977285525775
8096,2013-11-20,ATL,1522.8218326075958
8123,2013-11-22,ATL,1527.20567362549
8140,2013-11-23,ATL,1536.3599029343056
8184,2013-11-26,ATL,1521.6120554651459
8199,2013-11-27,ATL,1504.154226483813
8218,2013-11-29,ATL,1498.8101435555109
8237,2013-11-30,ATL,1507.8481342600903
8267,2013-12-02,ATL,1498.4076605750458
8290,2013-12-04,ATL,1495.3589902275216
8310,2013-12-06,ATL,1506.5452882047014
8370,2013-12-10,ATL,1510.0561500018432
8406,2013-12-13,ATL,1502.6135500805724
8431,2013-12-14,ATL,1507.7898409978661
8452,2013-12-16,ATL,1500.3684545235153
8480,2013-12-18,ATL,1508.6174770313876
8502,2013-12-20,ATL,1512.4774186288325
8555,2013-12-23,ATL,1518.0260666432152
8577,2013-12-26,ATL,1515.193461210568
8608,2013-12-28,ATL,1523.4860215638962
8625,2013-12-29,ATL,1527.1489589968614
8645,2013-12-31,ATL,1513.6218475051462
8690,2014-01-03,ATL,1525.1844910631605
8709,2014-01-04,ATL,1513.8896006863413
8737,2014-01-06,ATL,1506.045127236838
8768,2014-01-08,ATL,1497.909011307556
8790,2014-01-10,ATL,1509.724099342671
8829,2014-01-12,ATL,1518.8901670631678
8880,2014-01-16,ATL,1513.1570799038707
8948,2014-01-20,ATL,1499.939401095439
8971,2014-01-22,ATL,1512.7853009895325
8994,2014-01-24,ATL,1519.0459790010589
9025,2014-01-25,ATL,1510.8549111366392
9057,2014-01-27,ATL,1517.9854731099854
9103,2014-01-31,ATL,1515.0944574501705
9120,2014-02-01,ATL,1524.228151125699
9164,2014-02-04,ATL,1530.5565317099724
9185,2014-02-05,ATL,1521.2942894210266
9222,2014-02-08,ATL,1512.513475714872
9267,2014-02-11,ATL,1502.5966589440247
9281,2014-02-12,ATL,1495.870929515971
9307,2014-02-18,ATL,1489.6194296495573
9330,2014-02-19,ATL,1485.859161015137
9361,2014-02-21,ATL,1472.449378705243
9376,2014-02-22,ATL,1463.0323522025208
9420,2014-02-25,ATL,1470.0814233202495
9431,2014-02-26,ATL,1459.5424108499951
9501,2014-03-02,ATL,1450.032044055489
9549,2014-03-05,ATL,1444.3892141175688
9577,2014-03-07,ATL,1440.2973334854926
9589,2014-03-08,ATL,1436.5905554598503
9619,2014-03-10,ATL,1434.067949910045
9660,2014-03-13,ATL,1446.7426532943225
9688,2014-03-15,ATL,1450.193903001652
9715,2014-03-17,ATL,1458.5575757763356
9730,2014-03-18,ATL,1472.3667928519556
9772,2014-03-21,ATL,1481.8241826133947
9803,2014-03-23,ATL,1467.5826692279918
9818,2014-03-24,ATL,1462.2783197140334
9855,2014-03-26,ATL,1451.464035006417
9864,2014-03-27,ATL,1445.4055068106177
9901,2014-03-29,ATL,1435.1843696104959
9928,2014-03-31,ATL,1429.6661547639071
9962,2014-04-02,ATL,1432.8938576421585
9986,2014-04-04,ATL,1424.2768111921896
10025,2014-04-06,ATL,1432.1329267948963
10038,2014-04-08,ATL,1448.191794411439
10058,2014-04-09,ATL,1433.1195072085907
10085,2014-04-11,ATL,1437.796645473726
10110,2014-04-12,ATL,1454.0463293730074
10140,2014-04-14,ATL,1466.6844795341876
10171,2014-04-16,ATL,1455.0357180518117
10197,2014-10-29,ATL,1462.191805884526
10246,2014-11-01,ATL,1457.3631392932716
10305,2014-11-05,ATL,1467.656609034082
10342,2014-11-08,ATL,1465.2549433194433
10373,2014-11-10,ATL,1473.4829330873513
10390,2014-11-12,ATL,1486.8395090324586
10418,2014-11-14,ATL,1491.3636102280398
10435,2014-11-15,ATL,1501.8966995401297
10474,2014-11-18,ATL,1493.189198896599
10508,2014-11-21,ATL,1477.179447181488
10567,2014-11-25,ATL,1481.1214690014651
10582,2014-11-26,ATL,1495.803638653641
10602,2014-11-28,ATL,1486.1820761169672
10658,2014-12-02,ATL,1492.9310544236776
10683,2014-12-03,ATL,1496.6263938875618
10707,2014-12-05,ATL,1511.3853512336486
10736,2014-12-07,ATL,1524.7553339906324
10749,2014-12-08,ATL,1531.3773342540062
10782,2014-12-10,ATL,1543.3622293970677
10804,2014-12-12,ATL,1545.0762284924865
10827,2014-12-13,ATL,1548.2033093842388
10854,2014-12-15,ATL,1535.4265725357254
10877,2014-12-17,ATL,1544.5571891775137
10925,2014-12-20,ATL,1555.9103504596408
10957,2014-12-22,ATL,1571.318531881145
10970,2014-12-23,ATL,1585.5305353434937
10996,2014-12-26,ATL,1594.6612553102482
11023,2014-12-27,ATL,1577.6793067944404
11054,2014-12-30,ATL,1585.7982992557945
11103,2015-01-02,ATL,1590.6803055893206
11119,2015-01-03,ATL,1597.9349674601963
11153,2015-01-05,ATL,1612.6280519971488
11164,2015-01-07,ATL,1626.2869893778757
11191,2015-01-09,ATL,1634.7435296699005
11224,2015-01-11,ATL,1640.6861436944603
11245,2015-01-13,ATL,1646.519006805411
11265,2015-01-14,ATL,1650.0281496458758
11291,2015-01-16,ATL,1655.2094966819168
11311,2015-01-17,ATL,1666.3307173522826
11328,2015-01-19,ATL,1677.2005924460677
11356,2015-01-21,ATL,1679.4107532066946
11384,2015-01-23,ATL,1681.9923015359896
11414,2015-01-25,ATL,1687.3754212963138
11460,2015-01-28,ATL,1688.7057554566948
11484,2015-01-30,ATL,1691.1503437495953
11506,2015-01-31,ATL,1696.465173338945
11531,2015-02-02,ATL,1697.4430167532714
11550,2015-02-04,ATL,1685.385003059169
11584,2015-02-06,ATL,1689.94692603063
11619,2015-02-08,ATL,1697.5786005336845
11639,2015-02-09,ATL,1690.0585276046406
11657,2015-02-11,ATL,1694.2464628142893
11688,2015-02-20,ATL,1679.0762224321086
11723,2015-02-22,ATL,1664.4325813873968
11760,2015-02-25,ATL,1672.2190618931288
11788,2015-02-27,ATL,1678.0908420070018
11813,2015-02-28,ATL,1679.3757454516553
11852,2015-03-03,ATL,1686.6828886416527
11896,2015-03-06,ATL,1693.1482000879403
11919,2015-03-07,ATL,1697.4301561397044
11938,2015-03-09,ATL,1679.9379622592965
11975,2015-03-11,ATL,1681.6557231422737
12005,2015-03-13,ATL,1666.9068243053061
12035,2015-03-15,ATL,1675.4212301923335
12051,2015-03-16,ATL,1679.359046456524
12081,2015-03-18,ATL,1683.6492122092584
12105,2015-03-20,ATL,1677.0558475244368
12124,2015-03-22,ATL,1667.7130345144024
12169,2015-03-25,ATL,1653.8946012611918
12196,2015-03-27,ATL,1657.8314099074005
12244,2015-03-30,ATL,1661.5140085480348
12257,2015-03-31,ATL,1664.0601452664876
12308,2015-04-04,ATL,1649.9684642106872
12342,2015-04-07,ATL,1653.967424964948
12359,2015-04-08,ATL,1657.803103325194
12423,2015-04-12,ATL,1666.588419771275
12434,2015-04-13,ATL,1655.2241498112685
12461,2015-04-15,ATL,1636.4756002019587
12486,2015-10-27,ATL,1627.6873790441648
12519,2015-10-29,ATL,1610.5341012970357
12585,2015-11-03,ATL,1615.3261522140656
12598,2015-11-04,ATL,1624.0224642220987
12635,2015-11-06,ATL,1627.7077373309166
12646,2015-11-07,ATL,1637.5919266463789
12672,2015-11-09,ATL,1642.0517571259966
12700,2015-11-11,ATL,1623.7029761649176
12725,2015-11-13,ATL,1628.3833820975262
12758,2015-11-15,ATL,1617.5271501320124
12781,2015-11-17,ATL,1601.9150726633734
12796,2015-11-18,ATL,1590.2457310442758
12839,2015-11-21,ATL,1593.058527371242
12874,2015-11-24,ATL,1586.518964398107
12897,2015-11-25,ATL,1592.1513195867483
12917,2015-11-27,ATL,1577.9011903043372
12935,2015-11-28,ATL,1592.2050005966582
12960,2015-11-30,ATL,1587.813651086215
12990,2015-12-02,ATL,1594.8416748546251
13018,2015-12-04,ATL,1581.118474421491
13097,2015-12-09,ATL,1582.8112212609067
13103,2015-12-10,ATL,1596.1980203706569
13130,2015-12-12,ATL,1588.6119760993713
13156,2015-12-14,ATL,1579.304189988391
13186,2015-12-16,ATL,1564.197515789016
13211,2015-12-18,ATL,1565.3539552922373
13245,2015-12-20,ATL,1577.1196189153325
13256,2015-12-21,ATL,1585.443788249669
13284,2015-12-23,ATL,1590.5323906347144
13316,2015-12-26,ATL,1595.6725186681658
13341,2015-12-28,ATL,1598.2999136048106
13363,2015-12-29,ATL,1589.4641857972326
13429,2016-01-03,ATL,1601.6021698718494
13456,2016-01-05,ATL,1587.9689968968976
13485,2016-01-07,ATL,1570.9154914071385
13512,2016-01-09,ATL,1574.447649315968
13603,2016-01-15,ATL,1582.616687313849
13608,2016-01-16,ATL,1571.4973986337613
13640,2016-01-18,ATL,1574.7957221432619
13677,2016-01-20,ATL,1578.3255398209487
13685,2016-01-21,ATL,1589.391396916161
13711,2016-01-23,ATL,1578.185445297678
13737,2016-01-25,ATL,1564.7613517048824
13764,2016-01-27,ATL,1573.3537509086677
13773,2016-01-28,ATL,1562.798342714626
13817,2016-01-31,ATL,1553.8428595280002
13830,2016-02-01,ATL,1545.6772731840063
13855,2016-02-03,ATL,1553.7128057226005
13882,2016-02-05,ATL,1557.921218606549
13923,2016-02-07,ATL,1563.9876292539655
13936,2016-02-08,ATL,1551.5409652143346
13965,2016-02-10,ATL,1535.1672806211604
13992,2016-02-19,ATL,1548.0002244069922
14012,2016-02-20,ATL,1534.43792020939
14044,2016-02-22,ATL,1519.5290060668312
14098,2016-02-26,ATL,1515.1163002132914
14155,2016-03-01,ATL,1522.937893098939
14203,2016-03-04,ATL,1521.4189511116072
14219,2016-03-05,ATL,1527.4270381436652
14253,2016-03-08,ATL,1543.2785876042112
14275,2016-03-10,ATL,1554.3465054606418
14306,2016-03-12,ATL,1548.6817184019037
14320,2016-03-13,ATL,1557.1189845263668
14363,2016-03-16,ATL,1564.676975021943
14376,2016-03-17,ATL,1575.713354781087
14408,2016-03-19,ATL,1579.585063838289
14438,2016-03-21,ATL,1586.4860013111922
14455,2016-03-23,ATL,1571.6659870200237
14488,2016-03-25,ATL,1583.0114683980469
14509,2016-03-26,ATL,1587.086839604932
14535,2016-03-28,ATL,1597.7292420500935
14561,2016-03-30,ATL,1607.4153346830083
14594,2016-04-01,ATL,1600.4299040001122
14640,2016-04-05,ATL,1588.7108196927957
14672,2016-04-07,ATL,1590.663385921332
14702,2016-04-09,ATL,1598.9112504976608
14729,2016-04-11,ATL,1605.6534523212308
14771,2016-04-13,ATL,1599.247673433154
14804,2016-10-27,ATL,1589.1696892886714
14827,2016-10-29,ATL,1594.3508790922822
14856,2016-10-31,ATL,1597.002364902706
14884,2016-11-02,ATL,1600.6344151045696
14911,2016-11-04,ATL,1582.242335772085
14936,2016-11-05,ATL,1572.3233791021462
14967,2016-11-08,ATL,1579.0117113872207
14986,2016-11-09,ATL,1593.7339590808806
15024,2016-11-12,ATL,1599.0171561441414
15069,2016-11-15,ATL,1599.9231671754028
15080,2016-11-16,ATL,1611.028980294513
15141,2016-11-20,ATL,1614.4337937342975
15168,2016-11-22,ATL,1601.0666113832874
15179,2016-11-23,ATL,1583.7545333606993
15217,2016-11-25,ATL,1594.7868223152166
15251,2016-11-27,ATL,1585.319409923828
15263,2016-11-28,ATL,1571.5590289576264
15289,2016-11-30,ATL,1569.5657985931782
15310,2016-12-02,ATL,1555.671751802236
15325,2016-12-03,ATL,1541.9780636006062
15346,2016-12-05,ATL,1537.2347421346687
15378,2016-12-07,ATL,1526.2442552440484
15411,2016-12-09,ATL,1532.999880352634
15464,2016-12-13,ATL,1544.0483314241587
15507,2016-12-16,ATL,1528.233429459116
15553,2016-12-19,ATL,1543.9679135700892
15578,2016-12-21,ATL,1557.9835870212357
15619,2016-12-23,ATL,1541.1325365409289
15649,2016-12-26,ATL,1550.784267867252
15668,2016-12-28,ATL,1538.496869109702
15700,2016-12-30,ATL,1543.5704933282004
15724,2017-01-01,ATL,1549.2062170620839
15765,2017-01-04,ATL,1563.0839658867296
15783,2017-01-05,ATL,1572.7229933418048
15817,2017-01-07,ATL,1581.2065408339693
15845,2017-01-10,ATL,1590.4979285049749
15884,2017-01-13,ATL,1594.9252660151203
15910,2017-01-15,ATL,1582.33500263539
15923,2017-01-16,ATL,1587.4617004325416
15955,2017-01-18,ATL,1595.0954717272684
15978,2017-01-20,ATL,1584.73807975139
15994,2017-01-21,ATL,1589.6021923985186
16018,2017-01-23,ATL,1591.4772054178238
16053,2017-01-25,ATL,1578.8923179324013
16080,2017-01-27,ATL,1589.4749614101665
16102,2017-01-29,ATL,1575.3210159410423
16151,2017-02-01,ATL,1578.7141027633243
16165,2017-02-02,ATL,1569.3354749445125
16188,2017-02-04,ATL,1583.472557880408
16218,2017-02-06,ATL,1587.0711533743267
16242,2017-02-08,ATL,1573.5431581091696
16287,2017-02-10,ATL,1577.9839203993536
16329,2017-02-13,ATL,1566.4978930788861
16361,2017-02-15,ATL,1577.1278908294148
16380,2017-02-24,ATL,1570.4908470088399
16397,2017-02-25,ATL,1556.5168868630553
16431,2017-02-27,ATL,1544.72926631994
16450,2017-03-01,ATL,1559.4630257737979
16474,2017-03-03,ATL,1564.84696197788
16508,2017-03-05,ATL,1553.632971721529
16528,2017-03-06,ATL,1539.8729927391112
16550,2017-03-08,ATL,1534.276150886925
16578,2017-03-10,ATL,1536.1805551846655
16609,2017-03-11,ATL,1544.0663376699267
16633,2017-03-13,ATL,1556.360793871096
16672,2017-03-16,ATL,1553.3694394037925
16698,2017-03-18,ATL,1539.9824760745048
16761,2017-03-22,ATL,1526.403939083436
16791,2017-03-24,ATL,1520.6173840488145
16806,2017-03-26,ATL,1513.3178864889564
16838,2017-03-28,ATL,1495.779470533845
16853,2017-03-29,ATL,1499.0327756974827
16901,2017-04-01,ATL,1508.3918755804914
16917,2017-04-02,ATL,1500.4830970624193
16974,2017-04-06,ATL,1487.2993152978727
16979,2017-04-07,ATL,1497.7140456325915
17012,2017-04-09,ATL,1512.8282564450044
17057,2017-04-12,ATL,1521.8513978901487
17091,2017-10-18,ATL,1514.4976912720338
17147,2017-10-22,ATL,1525.559505601708
17155,2017-10-23,ATL,1512.6517782142841
17197,2017-10-26,ATL,1506.188387862458
17208,2017-10-27,ATL,1498.2486644203675
17234,2017-10-29,ATL,1486.0891987949458
17273,2017-11-01,ATL,1473.8412964208658
17304,2017-11-03,ATL,1463.190735366146
17329,2017-11-05,ATL,1454.254319768178
17346,2017-11-06,ATL,1468.71547351144
17391,2017-11-10,ATL,1460.6685750885865
17407,2017-11-11,ATL,1454.0365353880138
17441,2017-11-13,ATL,1449.3151192964972
17458,2017-11-15,ATL,1443.085052142954
17504,2017-11-18,ATL,1448.828613358613
17543,2017-11-20,ATL,1442.1762550056824
17552,2017-11-22,ATL,1439.443741587655
17576,2017-11-24,ATL,1428.9205343021579
17596,2017-11-25,ATL,1435.9296044625698
17660,2017-11-30,ATL,1428.4827502784672
17689,2017-12-02,ATL,1419.5850015430494
17714,2017-12-04,ATL,1430.6907777324682
17741,2017-12-06,ATL,1415.8480997384468
17780,2017-12-09,ATL,1408.6937971312884
17805,2017-12-10,ATL,1416.0547373935392
17817,2017-12-12,ATL,1408.3571965966119
17846,2017-12-14,ATL,1404.9806438833593
17869,2017-12-15,ATL,1393.9843856205557
17900,2017-12-18,ATL,1387.0715709350181
17922,2017-12-20,ATL,1398.5844503970702
17965,2017-12-22,ATL,1389.5024001639376
17976,2017-12-23,ATL,1386.239180651976
18022,2017-12-27,ATL,1393.9123801792412
18051,2017-12-29,ATL,1405.826577813032
18070,2017-12-30,ATL,1403.2308993825907
18105,2018-01-02,ATL,1413.4987670307478
18153,2018-01-05,ATL,1404.7155427652328
18179,2018-01-07,ATL,1399.9807153988654
18195,2018-01-08,ATL,1390.6551617499526
18221,2018-01-10,ATL,1386.4306236969467
18236,2018-01-12,ATL,1402.511728015281
18272,2018-01-15,ATL,1388.6982802947105
18296,2018-01-17,ATL,1402.6676898540982
18338,2018-01-20,ATL,1413.2981732852782
18360,2018-01-22,ATL,1401.7948527775538
18392,2018-01-24,ATL,1411.8159360443196
18432,2018-01-27,ATL,1405.1916482510903
18454,2018-01-29,ATL,1396.0343997591467
18507,2018-02-02,ATL,1407.4910546971691
18545,2018-02-04,ATL,1404.570756539305
18564,2018-02-06,ATL,1417.7403109427382
18589,2018-02-08,ATL,1424.7047871292843
18602,2018-02-09,ATL,1416.126012149969
18628,2018-02-11,ATL,1406.6229064360223
18657,2018-02-13,ATL,1415.4942711428716
18667,2018-02-14,ATL,1411.464334224052
18705,2018-02-23,ATL,1405.1747686751103
18746,2018-02-26,ATL,1401.1975558814336
18780,2018-02-28,ATL,1389.5163944201636
18802,2018-03-02,ATL,1400.932084392536
18832,2018-03-04,ATL,1397.4518028978646
18859,2018-03-06,ATL,1402.6794477884266
18897,2018-03-09,ATL,1400.365802512506
18924,2018-03-11,ATL,1396.5029054819793
18952,2018-03-13,ATL,1383.5980764554467
19005,2018-03-17,ATL,1376.1341937056447
19055,2018-03-20,ATL,1371.9449658123428
19083,2018-03-22,ATL,1389.6803636830907
19103,2018-03-23,ATL,1382.2084474847834
19129,2018-03-25,ATL,1380.763263520798
19163,2018-03-28,ATL,1379.6737602417006
19182,2018-03-30,ATL,1375.643900590245
19212,2018-04-01,ATL,1367.6607093107443
19235,2018-04-03,ATL,1373.5625003251862
19258,2018-04-04,ATL,1369.3812137468842
19283,2018-04-06,ATL,1360.513442685803
19309,2018-04-08,ATL,1376.9291419322844
19338,2018-04-10,ATL,1394.5462061029116
19383,2018-10-17,ATL,1386.9214863944337
19405,2018-10-19,ATL,1378.5286179836562
19437,2018-10-21,ATL,1369.5941382182318
19466,2018-10-24,ATL,1386.3076727069717
19510,2018-10-27,ATL,1392.8189740739704
19533,2018-10-29,ATL,1378.5056155463888
19549,2018-10-30,ATL,1375.3829163643225
19580,2018-11-01,ATL,1371.0906239776702
19606,2018-11-03,ATL,1360.0482434656033
19658,2018-11-07,ATL,1371.3545434541404
19684,2018-11-09,ATL,1357.4203587166871
19723,2018-11-11,ATL,1347.7110485287806
19745,2018-11-13,ATL,1343.4407120321032
19771,2018-11-15,ATL,1341.896502860202
19793,2018-11-17,ATL,1339.3061760575772
19824,2018-11-19,ATL,1337.1020614336526
19844,2018-11-21,ATL,1331.112019426799
19872,2018-11-23,ATL,1327.0585731539375
19935,2018-11-27,ATL,1321.1285270113601
19977,2018-11-30,ATL,1337.1826864212653
20012,2018-12-03,ATL,1334.8475079098594
20038,2018-12-05,ATL,1329.8452094456982
20080,2018-12-08,ATL,1321.3863738068426
20141,2018-12-12,ATL,1336.7529414872506
20157,2018-12-14,ATL,1332.3402016369844
20185,2018-12-16,ATL,1330.40737941734
20216,2018-12-18,ATL,1325.0681242105866
20253,2018-12-21,ATL,1336.3461502182026
20281,2018-12-23,ATL,1348.6676413376247
20314,2018-12-26,ATL,1364.8401271671623
20347,2018-12-28,ATL,1358.989338635822
20360,2018-12-29,ATL,1375.171235745454
20385,2018-12-31,ATL,1383.3373871097704
20409,2019-01-02,ATL,1380.9221810743304
20441,2019-01-04,ATL,1375.040715197874
20468,2019-01-06,ATL,1372.5561470159441
20497,2019-01-08,ATL,1383.9863805996083
20509,2019-01-09,ATL,1382.0113023335375
20533,2019-01-11,ATL,1376.5272313937326
20566,2019-01-13,ATL,1393.734740479494
20590,2019-01-15,ATL,1387.059365297185
20646,2019-01-19,ATL,1399.7063459807077
20668,2019-01-21,ATL,1392.0838498003445
20701,2019-01-23,ATL,1379.4469096789044
20743,2019-01-26,ATL,1390.3279134631227
20769,2019-01-28,ATL,1387.338430795254
20795,2019-01-30,ATL,1403.3974140776838
20815,2019-02-01,ATL,1397.9366197020893
20835,2019-02-02,ATL,1394.9986149741642
20849,2019-02-04,ATL,1404.6138035055417
20888,2019-02-07,ATL,1418.9500533968687
20934,2019-02-10,ATL,1412.9876559525387
20954,2019-02-12,ATL,1400.7105291392609
20986,2019-02-14,ATL,1409.9638669773042
21008,2019-02-22,ATL,1393.339502167622
21020,2019-02-23,ATL,1382.7377043851393
21057,2019-02-25,ATL,1386.9638945195013
21072,2019-02-27,ATL,1384.466080886961
21104,2019-03-01,ATL,1394.9805675485452
21137,2019-03-03,ATL,1380.8898857775227
21151,2019-03-04,ATL,1393.0766642678539
21178,2019-03-06,ATL,1387.7253522337617
21214,2019-03-09,ATL,1380.1972907156921
21228,2019-03-10,ATL,1369.950674420846
21268,2019-03-13,ATL,1380.4067307098053
21303,2019-03-16,ATL,1388.4204121264036
21325,2019-03-17,ATL,1385.369860377688
21350,2019-03-19,ATL,1379.9224011183996
21380,2019-03-21,ATL,1374.6472582031056
21404,2019-03-23,ATL,1388.5501617644866
21449,2019-03-26,ATL,1402.183085518595
21484,2019-03-29,ATL,1415.9573125523207
21510,2019-03-31,ATL,1409.1802325754845
21541,2019-04-02,ATL,1423.6145879103296
21552,2019-04-03,ATL,1420.1325618155256
21575,2019-04-05,ATL,1432.312238762017
21615,2019-04-07,ATL,1426.8999663618986
21648,2019-04-10,ATL,1424.3642049844893
14,2010-01-02,BOS,1500
69,2010-01-06,BOS,1507.1987000039423
87,2010-01-08,BOS,1519.6570780829675
121,2010-01-10,BOS,1511.573249559191
132,2010-01-11,BOS,1524.7449960356919
163,2010-01-13,BOS,1510.988043667482
176,2010-01-14,BOS,1522.43115965494
240,2010-01-18,BOS,1508.9301544660868
259,2010-01-20,BOS,1495.867727798057
286,2010-01-22,BOS,1488.2805421347703
326,2010-01-25,BOS,1495.8678294576025
373,2010-01-28,BOS,1503.532534924459
381,2010-01-29,BOS,1496.245283394615
410,2010-01-31,BOS,1489.654860861818
427,2010-02-01,BOS,1478.8968539198715
460,2010-02-03,BOS,1491.2287734161891
480,2010-02-05,BOS,1498.4513086404247
516,2010-02-07,BOS,1503.0024054932562
583,2010-02-16,BOS,1490.6082187156244
609,2010-02-18,BOS,1501.3824343309864
631,2010-02-19,BOS,1516.402682537286
649,2010-02-21,BOS,1528.9626503312718
672,2010-02-23,BOS,1522.4245834569624
708,2010-02-25,BOS,1526.8985277605168
734,2010-02-27,BOS,1515.4332836841904
779,2010-03-02,BOS,1498.93557634227
790,2010-03-03,BOS,1510.0116850655174
819,2010-03-05,BOS,1517.731316862861
858,2010-03-07,BOS,1529.2483942496453
883,2010-03-09,BOS,1534.3602220247421
890,2010-03-10,BOS,1528.3358375005237
914,2010-03-12,BOS,1514.9644095390188
949,2010-03-14,BOS,1520.7202577924043
962,2010-03-15,BOS,1515.821976520251
994,2010-03-17,BOS,1520.6684903662397
1019,2010-03-19,BOS,1525.5544283796469
1039,2010-03-20,BOS,1537.2469599662502
1069,2010-03-22,BOS,1551.1708470652893
1084,2010-03-24,BOS,1544.9085511160151
1118,2010-03-26,BOS,1552.614940972589
1154,2010-03-28,BOS,1556.0995657938554
1184,2010-03-31,BOS,1543.1788572257217
1210,2010-04-02,BOS,1531.1786391975795
1238,2010-04-04,BOS,1516.3847125476266
1263,2010-04-06,BOS,1527.241701066719
1277,2010-04-07,BOS,1517.0482318300808
1308,2010-04-09,BOS,1528.7306055683464
1335,2010-04-10,BOS,1512.306176827392
1377,2010-04-13,BOS,1527.2994137402466
1386,2010-04-14,BOS,1519.2757746742918
1410,2010-10-26,BOS,1507.987467281461
1417,2010-10-27,BOS,1517.2009557943106
1452,2010-10-29,BOS,1511.830921525374
1501,2010-11-02,BOS,1516.9648863408474
1516,2010-11-03,BOS,1525.6315849452924
1544,2010-11-05,BOS,1533.8802345242357
1581,2010-11-07,BOS,1540.4894034904635
1595,2010-11-08,BOS,1554.1186511324042
1631,2010-11-11,BOS,1548.0324491606889
1663,2010-11-13,BOS,1561.7830498959725
1708,2010-11-17,BOS,1572.0108004999256
1728,2010-11-19,BOS,1575.0374854801576
1767,2010-11-21,BOS,1562.3146328797677
1773,2010-11-22,BOS,1551.6814865930298
1804,2010-11-24,BOS,1565.0343905965462
1826,2010-11-26,BOS,1567.77675926642
1881,2010-11-30,BOS,1572.3390715615392
1900,2010-12-01,BOS,1584.3459649168005
1930,2010-12-03,BOS,1590.77165086987
1957,2010-12-05,BOS,1596.8028280775218
1998,2010-12-08,BOS,1602.4584773141576
